class,filename,mean_g,var_r
dense_residential,dense_residential_292.jpg,78.71469116,1366.424548
dense_residential,dense_residential_293.jpg,64.65765381,1193.231668
dense_residential,dense_residential_294.jpg,66.00514221,1015.141704
dense_residential,dense_residential_295.jpg,92.01705933,1797.395575
dense_residential,dense_residential_296.jpg,69.24623108,954.3708136
dense_residential,dense_residential_297.jpg,62.74440002,1212.513989
dense_residential,dense_residential_298.jpg,49.85035706,737.1358676
dense_residential,dense_residential_299.jpg,114.2403107,2887.295157
dense_residential,dense_residential_300.jpg,107.8547058,3924.223068
dense_residential,dense_residential_301.jpg,92.47117615,1796.231118
dense_residential,dense_residential_302.jpg,81.56585693,1263.981255
dense_residential,dense_residential_303.jpg,91.99862671,3323.18047
dense_residential,dense_residential_304.jpg,102.413269,4902.95234
dense_residential,dense_residential_305.jpg,97.7066803,4089.151281
dense_residential,dense_residential_306.jpg,72.41906738,1659.344238
dense_residential,dense_residential_307.jpg,127.144516,4505.03438
dense_residential,dense_residential_308.jpg,122.1322174,4087.552752
dense_residential,dense_residential_309.jpg,99.03326416,2453.067548
dense_residential,dense_residential_310.jpg,103.0139618,2361.654796
dense_residential,dense_residential_311.jpg,52.99559021,722.475828
dense_residential,dense_residential_312.jpg,94.66395569,1960.182534
dense_residential,dense_residential_313.jpg,106.9960632,3827.777227
dense_residential,dense_residential_314.jpg,92.48332214,1673.276015
dense_residential,dense_residential_315.jpg,81.47799683,1595.304383
dense_residential,dense_residential_316.jpg,95.2706604,1939.63838
dense_residential,dense_residential_317.jpg,46.13635254,576.1277896
dense_residential,dense_residential_318.jpg,117.0984802,4779.683312
dense_residential,dense_residential_319.jpg,79.06828308,1573.234112
dense_residential,dense_residential_320.jpg,92.54750061,2701.804629
dense_residential,dense_residential_321.jpg,131.8813934,4236.176798
dense_residential,dense_residential_322.jpg,81.44372559,1451.956848
dense_residential,dense_residential_323.jpg,69.1580658,1524.273598
dense_residential,dense_residential_324.jpg,94.72984314,1714.205804
dense_residential,dense_residential_325.jpg,83.76672363,2087.922297
dense_residential,dense_residential_326.jpg,90.11369324,2331.5504
dense_residential,dense_residential_327.jpg,83.7567749,3150.960847
dense_residential,dense_residential_328.jpg,92.75505066,2324.43452
dense_residential,dense_residential_329.jpg,115.2718506,2173.120537
dense_residential,dense_residential_330.jpg,96.08843994,2543.244408
dense_residential,dense_residential_331.jpg,46.49990845,839.4249059
dense_residential,dense_residential_332.jpg,55.31788635,941.0392056
dense_residential,dense_residential_333.jpg,93.13456726,2554.838409
dense_residential,dense_residential_334.jpg,100.4703827,2946.523822
dense_residential,dense_residential_335.jpg,108.843399,2038.646095
dense_residential,dense_residential_336.jpg,70.32434082,939.5451899
dense_residential,dense_residential_337.jpg,49.46040344,741.1172784
dense_residential,dense_residential_338.jpg,98.74307251,2835.898491
dense_residential,dense_residential_339.jpg,123.1238861,2448.627275
dense_residential,dense_residential_340.jpg,100.2600403,2096.527544
dense_residential,dense_residential_341.jpg,50.03038025,846.2792859
dense_residential,dense_residential_342.jpg,67.50968933,2232.792922
dense_residential,dense_residential_343.jpg,92.5866394,2819.189396
dense_residential,dense_residential_344.jpg,118.3783417,4187.172702
dense_residential,dense_residential_345.jpg,61.47108459,1029.851138
dense_residential,dense_residential_346.jpg,77.7086792,930.057228
dense_residential,dense_residential_347.jpg,101.4440765,4422.744476
dense_residential,dense_residential_348.jpg,84.51837158,2890.501304
dense_residential,dense_residential_349.jpg,110.7095947,4953.260347
dense_residential,dense_residential_350.jpg,116.5619965,2876.235144
dense_residential,dense_residential_351.jpg,98.57762146,5144.403577
dense_residential,dense_residential_352.jpg,93.85487366,2330.161496
dense_residential,dense_residential_353.jpg,96.12489319,1769.41674
dense_residential,dense_residential_354.jpg,46.40397644,358.7571169
dense_residential,dense_residential_355.jpg,81.28955078,2405.37564
dense_residential,dense_residential_356.jpg,88.97395325,2384.134644
dense_residential,dense_residential_357.jpg,120.1502228,4209.125826
dense_residential,dense_residential_358.jpg,100.0211945,2113.31157
dense_residential,dense_residential_359.jpg,89.81967163,1903.624193
dense_residential,dense_residential_360.jpg,83.0027771,1053.290816
dense_residential,dense_residential_361.jpg,80.08905029,1546.959754
dense_residential,dense_residential_362.jpg,92.61161804,3270.055056
dense_residential,dense_residential_363.jpg,118.0789032,4619.319885
dense_residential,dense_residential_364.jpg,51.28808594,873.5950937
dense_residential,dense_residential_365.jpg,68.43513489,1811.464231
dense_residential,dense_residential_366.jpg,112.2670898,3294.845194
dense_residential,dense_residential_367.jpg,70.43553162,1428.390623
dense_residential,dense_residential_368.jpg,69.71168518,871.7037593
dense_residential,dense_residential_369.jpg,76.86886597,1806.995644
dense_residential,dense_residential_370.jpg,120.0939941,4313.053197
dense_residential,dense_residential_371.jpg,81.08177185,1453.66059
dense_residential,dense_residential_372.jpg,76.1275177,1775.849587
dense_residential,dense_residential_373.jpg,44.90765381,363.3424411
dense_residential,dense_residential_374.jpg,94.0216217,2927.169534
dense_residential,dense_residential_375.jpg,127.4844666,4122.703169
dense_residential,dense_residential_376.jpg,97.16668701,3157.565301
dense_residential,dense_residential_377.jpg,102.5608978,2586.868776
dense_residential,dense_residential_378.jpg,101.2199402,3039.823584
dense_residential,dense_residential_379.jpg,71.81246948,2130.801932
dense_residential,dense_residential_380.jpg,63.16531372,1610.630469
dense_residential,dense_residential_381.jpg,88.55801392,1880.779048
dense_residential,dense_residential_382.jpg,89.9677887,1729.00002
dense_residential,dense_residential_383.jpg,95.73112488,3373.345874
dense_residential,dense_residential_384.jpg,85.22445679,2556.716938
dense_residential,dense_residential_385.jpg,66.46614075,1338.34863
dense_residential,dense_residential_386.jpg,115.5071106,2502.633481
dense_residential,dense_residential_387.jpg,95.86634827,2116.682977
dense_residential,dense_residential_388.jpg,86.8862915,2216.586502
dense_residential,dense_residential_389.jpg,104.0038757,3540.398111
dense_residential,dense_residential_390.jpg,83.51141357,1255.520473
dense_residential,dense_residential_391.jpg,67.8843689,1441.66785
dense_residential,dense_residential_392.jpg,62.71784973,1778.948755
dense_residential,dense_residential_393.jpg,105.0067444,2476.340736
dense_residential,dense_residential_394.jpg,55.48074341,1067.034069
dense_residential,dense_residential_395.jpg,88.03677368,1552.614782
dense_residential,dense_residential_396.jpg,117.6079559,3135.340112
dense_residential,dense_residential_397.jpg,80.53050232,1653.06091
dense_residential,dense_residential_398.jpg,49.20962524,645.1685299
dense_residential,dense_residential_399.jpg,55.18713379,909.7445238
dense_residential,dense_residential_400.jpg,51.30661011,1031.051712
dense_residential,dense_residential_401.jpg,79.87316895,1585.93381
dense_residential,dense_residential_402.jpg,83.84939575,1174.749324
dense_residential,dense_residential_403.jpg,87.25569153,2385.812767
dense_residential,dense_residential_404.jpg,59.33338928,1521.455862
dense_residential,dense_residential_405.jpg,90.49749756,2131.859052
dense_residential,dense_residential_406.jpg,74.29367065,1609.722395
dense_residential,dense_residential_407.jpg,84.33827209,1440.86715
dense_residential,dense_residential_408.jpg,57.83555603,1517.000856
dense_residential,dense_residential_409.jpg,68.61669922,1097.97862
dense_residential,dense_residential_410.jpg,113.1492767,2811.187045
dense_residential,dense_residential_411.jpg,77.70776367,1752.99923
dense_residential,dense_residential_412.jpg,86.86013794,2020.177165
dense_residential,dense_residential_413.jpg,98.14720154,2488.278771
dense_residential,dense_residential_414.jpg,98.33363342,2429.597684
dense_residential,dense_residential_415.jpg,47.7908783,475.9424965
dense_residential,dense_residential_416.jpg,92.45300293,1303.468943
dense_residential,dense_residential_417.jpg,97.16894531,1567.168622
dense_residential,dense_residential_418.jpg,60.07272339,687.6512442
dense_residential,dense_residential_419.jpg,78.2253418,2110.4117
dense_residential,dense_residential_420.jpg,60.56866455,1152.574224
dense_residential,dense_residential_421.jpg,70.6224823,948.4855559
dense_residential,dense_residential_422.jpg,53.18197632,613.7999475
dense_residential,dense_residential_423.jpg,73.78764343,1727.669051
dense_residential,dense_residential_424.jpg,109.8599854,2617.735026
dense_residential,dense_residential_425.jpg,110.4626007,4876.873472
dense_residential,dense_residential_426.jpg,97.07460022,2216.879903
dense_residential,dense_residential_427.jpg,76.27168274,1889.087246
dense_residential,dense_residential_428.jpg,88.61106873,1558.820209
dense_residential,dense_residential_429.jpg,83.06982422,2392.783498
dense_residential,dense_residential_430.jpg,90.90301514,2310.953822
dense_residential,dense_residential_431.jpg,70.43389893,617.4907536
dense_residential,dense_residential_432.jpg,99.85826111,2569.020588
dense_residential,dense_residential_433.jpg,81.43089294,1761.188546
dense_residential,dense_residential_434.jpg,118.5341492,2246.617303
dense_residential,dense_residential_435.jpg,89.756073,3415.01151
dense_residential,dense_residential_436.jpg,77.12365723,1955.9863
dense_residential,dense_residential_437.jpg,82.32038879,1490.71713
dense_residential,dense_residential_438.jpg,84.82623291,1602.158315
dense_residential,dense_residential_439.jpg,94.21617126,2806.171595
dense_residential,dense_residential_440.jpg,87.63023376,1874.42485
dense_residential,dense_residential_441.jpg,86.89898682,2329.59126
dense_residential,dense_residential_442.jpg,68.41120911,1415.259585
dense_residential,dense_residential_443.jpg,85.02082825,1405.003999
dense_residential,dense_residential_444.jpg,90.75468445,2192.937374
dense_residential,dense_residential_445.jpg,78.56002808,2557.896948
dense_residential,dense_residential_446.jpg,92.21005249,2769.377265
dense_residential,dense_residential_447.jpg,113.3181,4321.982138
dense_residential,dense_residential_448.jpg,125.0021362,5035.029621
dense_residential,dense_residential_449.jpg,93.65574646,1692.14223
dense_residential,dense_residential_450.jpg,99.82754517,4831.264687
dense_residential,dense_residential_451.jpg,77.63711548,1659.554635
dense_residential,dense_residential_452.jpg,97.20176697,2319.164558
dense_residential,dense_residential_453.jpg,97.02392578,1531.737348
dense_residential,dense_residential_454.jpg,79.05001831,1660.765028
dense_residential,dense_residential_455.jpg,97.04426575,2589.449864
dense_residential,dense_residential_456.jpg,87.90348816,3018.145091
dense_residential,dense_residential_457.jpg,66.33094788,1039.83846
dense_residential,dense_residential_458.jpg,71.60583496,1181.488327
dense_residential,dense_residential_459.jpg,50.87001038,601.3905863
dense_residential,dense_residential_460.jpg,107.8123016,2790.988417
dense_residential,dense_residential_461.jpg,97.01124573,2721.474508
dense_residential,dense_residential_462.jpg,91.60783386,1755.850294
dense_residential,dense_residential_463.jpg,91.49969482,2232.06094
dense_residential,dense_residential_464.jpg,90.1675415,2072.888468
dense_residential,dense_residential_465.jpg,126.7428284,4455.895551
dense_residential,dense_residential_466.jpg,58.05255127,1229.259649
dense_residential,dense_residential_467.jpg,55.65385437,1051.72737
dense_residential,dense_residential_468.jpg,94.05969238,1969.227362
dense_residential,dense_residential_469.jpg,85.16101074,2748.91359
dense_residential,dense_residential_470.jpg,74.55412292,968.6344614
dense_residential,dense_residential_471.jpg,85.68258667,1841.182112
dense_residential,dense_residential_472.jpg,52.90406799,984.4076298
dense_residential,dense_residential_473.jpg,90.82049561,1448.060447
dense_residential,dense_residential_474.jpg,80.07945251,941.9323048
dense_residential,dense_residential_475.jpg,81.87342834,1234.058106
dense_residential,dense_residential_476.jpg,56.25952148,1491.593158
dense_residential,dense_residential_477.jpg,100.1284485,4081.581132
dense_residential,dense_residential_478.jpg,100.2391663,2019.596312
dense_residential,dense_residential_479.jpg,52.08976746,966.707935
dense_residential,dense_residential_480.jpg,61.83708191,1738.846631
dense_residential,dense_residential_481.jpg,123.9685516,4966.739421
dense_residential,dense_residential_482.jpg,50.18231201,586.7371328
dense_residential,dense_residential_483.jpg,90.15997314,900.7722578
dense_residential,dense_residential_484.jpg,89.50056458,1684.534321
dense_residential,dense_residential_485.jpg,87.1605835,2237.978853
dense_residential,dense_residential_486.jpg,99.81710815,2477.995571
dense_residential,dense_residential_487.jpg,137.2279663,4167.369058
dense_residential,dense_residential_488.jpg,117.7689819,2171.22808
dense_residential,dense_residential_489.jpg,49.28045654,631.6489068
dense_residential,dense_residential_490.jpg,95.1053009,1915.528529
dense_residential,dense_residential_491.jpg,87.19786072,2226.875382
dense_residential,dense_residential_492.jpg,76.80021667,1408.70197
dense_residential,dense_residential_493.jpg,117.5321655,2583.221984
dense_residential,dense_residential_494.jpg,96.33274841,1749.370178
dense_residential,dense_residential_495.jpg,81.65817261,1702.022716
dense_residential,dense_residential_496.jpg,119.5028381,3169.679029
dense_residential,dense_residential_497.jpg,85.79525757,2758.06866
dense_residential,dense_residential_498.jpg,122.5271301,2381.212538
dense_residential,dense_residential_499.jpg,48.55847168,744.7445598
dense_residential,dense_residential_500.jpg,49.25579834,746.0418967
dense_residential,dense_residential_501.jpg,86.2467804,2355.53472
dense_residential,dense_residential_502.jpg,88.11611938,2243.566484
dense_residential,dense_residential_503.jpg,55.08200073,742.3470811
dense_residential,dense_residential_504.jpg,85.15618896,2687.179248
dense_residential,dense_residential_505.jpg,69.10458374,937.1369353
dense_residential,dense_residential_506.jpg,89.17303467,1229.844225
dense_residential,dense_residential_507.jpg,82.62072754,1979.570627
dense_residential,dense_residential_508.jpg,84.60079956,2157.550207
dense_residential,dense_residential_509.jpg,45.13041687,701.0024733
dense_residential,dense_residential_510.jpg,112.1042023,2159.678031
dense_residential,dense_residential_511.jpg,83.59599304,2290.156108
dense_residential,dense_residential_512.jpg,48.06047058,481.6788798
dense_residential,dense_residential_513.jpg,84.58651733,2383.600573
dense_residential,dense_residential_514.jpg,81.98829651,1363.172128
dense_residential,dense_residential_515.jpg,86.57852173,2435.845608
dense_residential,dense_residential_516.jpg,64.27764893,882.1675925
dense_residential,dense_residential_517.jpg,99.79495239,1911.832411
dense_residential,dense_residential_518.jpg,97.45957947,4532.18022
dense_residential,dense_residential_519.jpg,113.8113708,4076.119963
dense_residential,dense_residential_520.jpg,110.0697937,2926.607547
dense_residential,dense_residential_521.jpg,119.0783081,3298.863052
dense_residential,dense_residential_522.jpg,86.5962677,2115.588548
dense_residential,dense_residential_523.jpg,108.7658844,2173.086849
dense_residential,dense_residential_524.jpg,70.45755005,1975.277132
dense_residential,dense_residential_525.jpg,106.7718964,2707.20349
dense_residential,dense_residential_526.jpg,93.2401886,2156.099407
dense_residential,dense_residential_527.jpg,117.7454376,3850.466706
dense_residential,dense_residential_528.jpg,60.29321289,1654.279765
dense_residential,dense_residential_529.jpg,93.9208374,1507.153424
dense_residential,dense_residential_530.jpg,103.8898315,2311.789177
dense_residential,dense_residential_531.jpg,70.37425232,971.0438158
dense_residential,dense_residential_532.jpg,58.91950989,1430.133816
dense_residential,dense_residential_533.jpg,115.6996307,1764.536358
dense_residential,dense_residential_534.jpg,49.21327209,510.33781
dense_residential,dense_residential_535.jpg,54.07913208,1241.105126
dense_residential,dense_residential_536.jpg,117.8752289,2673.968932
dense_residential,dense_residential_537.jpg,78.40942383,1931.870307
dense_residential,dense_residential_538.jpg,75.36703491,1546.250244
dense_residential,dense_residential_539.jpg,119.6817017,3300.275713
dense_residential,dense_residential_540.jpg,52.00535583,594.0841021
dense_residential,dense_residential_541.jpg,96.75074768,1343.410027
dense_residential,dense_residential_542.jpg,73.28959656,1192.630099
dense_residential,dense_residential_543.jpg,78.05116272,1615.192027
dense_residential,dense_residential_544.jpg,89.66387939,3425.414827
dense_residential,dense_residential_545.jpg,77.10362244,1419.893817
dense_residential,dense_residential_546.jpg,62.17393494,1477.208397
dense_residential,dense_residential_547.jpg,112.5553589,2393.449281
dense_residential,dense_residential_548.jpg,108.3154755,2270.176485
dense_residential,dense_residential_549.jpg,115.9568634,2801.327768
dense_residential,dense_residential_550.jpg,56.49104309,916.3842163
dense_residential,dense_residential_551.jpg,73.23776245,1703.430507
dense_residential,dense_residential_552.jpg,50.5619812,665.0782678
dense_residential,dense_residential_553.jpg,88.98921204,2011.962745
dense_residential,dense_residential_554.jpg,84.09104919,1224.70305
dense_residential,dense_residential_555.jpg,120.1055298,5083.103197
dense_residential,dense_residential_556.jpg,84.36398315,1840.439472
dense_residential,dense_residential_557.jpg,97.60961914,2152.105356
dense_residential,dense_residential_558.jpg,70.69999695,936.6399688
dense_residential,dense_residential_559.jpg,56.70562744,1399.370582
dense_residential,dense_residential_560.jpg,102.4640503,2339.1671
dense_residential,dense_residential_561.jpg,86.19789124,1887.272636
dense_residential,dense_residential_562.jpg,71.33972168,1011.655496
dense_residential,dense_residential_563.jpg,106.2414856,2408.275278
dense_residential,dense_residential_564.jpg,46.16882324,401.0957134
dense_residential,dense_residential_565.jpg,124.8773651,4941.437049
dense_residential,dense_residential_566.jpg,48.14823914,506.5774864
dense_residential,dense_residential_567.jpg,109.2759552,5416.286685
dense_residential,dense_residential_568.jpg,119.9373474,2741.170446
dense_residential,dense_residential_569.jpg,91.19415283,1601.315201
dense_residential,dense_residential_570.jpg,107.794693,3696.587578
dense_residential,dense_residential_571.jpg,84.53948975,1855.404237
dense_residential,dense_residential_572.jpg,105.0544128,2518.044229
dense_residential,dense_residential_573.jpg,98.92778015,2915.402623
dense_residential,dense_residential_574.jpg,80.87124634,1466.585135
dense_residential,dense_residential_575.jpg,95.91886902,2279.251963
dense_residential,dense_residential_576.jpg,45.80838013,462.6037851
dense_residential,dense_residential_577.jpg,100.103241,2939.243792
dense_residential,dense_residential_578.jpg,57.72688293,1684.402476
dense_residential,dense_residential_579.jpg,93.36308289,2389.952744
dense_residential,dense_residential_580.jpg,79.8727417,2092.522889
dense_residential,dense_residential_581.jpg,86.6138916,1774.373551
dense_residential,dense_residential_582.jpg,91.65222168,2855.407846
dense_residential,dense_residential_583.jpg,91.13615417,2674.120279
dense_residential,dense_residential_584.jpg,64.45530701,1093.555541
dense_residential,dense_residential_585.jpg,78.76927185,1081.256311
dense_residential,dense_residential_586.jpg,66.3132019,1263.550748
dense_residential,dense_residential_587.jpg,92.88511658,2152.255815
dense_residential,dense_residential_588.jpg,95.8800354,3637.177061
dense_residential,dense_residential_589.jpg,109.5536499,2591.139736
dense_residential,dense_residential_590.jpg,91.02322388,2110.081195
dense_residential,dense_residential_591.jpg,94.96273804,1253.573756
dense_residential,dense_residential_592.jpg,91.97749329,2585.267266
dense_residential,dense_residential_593.jpg,70.31071472,1633.821849
dense_residential,dense_residential_594.jpg,92.86402893,2202.33735
dense_residential,dense_residential_595.jpg,47.92909241,457.8356766
dense_residential,dense_residential_596.jpg,119.1657104,4936.350801
dense_residential,dense_residential_597.jpg,82.35005188,2203.416267
dense_residential,dense_residential_598.jpg,97.09338379,2327.972589
dense_residential,dense_residential_599.jpg,81.88372803,1614.749338
dense_residential,dense_residential_600.jpg,94.15541077,1924.399804
desert,desert_001.jpg,191.1041107,228.6656715
desert,desert_002.jpg,164.1237946,399.883104
desert,desert_003.jpg,164.8852692,63.82580567
desert,desert_004.jpg,187.6884766,247.5591046
desert,desert_005.jpg,190.949707,49.65273136
desert,desert_006.jpg,106.2556,654.7082705
desert,desert_007.jpg,189.2229309,471.2486868
desert,desert_008.jpg,100.8681946,887.9560431
desert,desert_009.jpg,169.8996277,1378.519347
desert,desert_010.jpg,180.0982819,102.0704818
desert,desert_011.jpg,160.97966,123.7682297
desert,desert_012.jpg,155.0540619,402.1787588
desert,desert_013.jpg,183.5502014,224.9954128
desert,desert_014.jpg,180.221283,98.20048927
desert,desert_015.jpg,169.7151489,85.40663502
desert,desert_016.jpg,113.3137817,577.4271641
desert,desert_017.jpg,159.6794434,2519.843019
desert,desert_018.jpg,186.6256714,249.3488953
desert,desert_019.jpg,174.4256897,465.5701763
desert,desert_020.jpg,177.4064636,177.6326259
desert,desert_021.jpg,190.3380432,75.78795238
desert,desert_022.jpg,161.6605988,654.5090177
desert,desert_023.jpg,162.9772034,101.810558
desert,desert_024.jpg,163.259903,754.5993013
desert,desert_025.jpg,158.471405,378.3178383
desert,desert_026.jpg,131.2059479,1094.409471
desert,desert_027.jpg,94.42164612,169.6872566
desert,desert_028.jpg,148.9862213,1476.186246
desert,desert_029.jpg,158.509964,378.0996932
desert,desert_030.jpg,183.5605316,1014.776966
desert,desert_031.jpg,99.62515259,318.1049367
desert,desert_032.jpg,98.54101563,837.7397331
desert,desert_033.jpg,147.1911469,411.3911722
desert,desert_034.jpg,128.5922546,2028.327624
desert,desert_035.jpg,168.508316,869.2039872
desert,desert_036.jpg,169.6436157,209.0354615
desert,desert_037.jpg,184.5037231,179.3538223
desert,desert_038.jpg,155.0976563,3209.412318
desert,desert_039.jpg,114.7727356,438.0389947
desert,desert_040.jpg,108.7130737,661.8234912
desert,desert_041.jpg,171.59198,476.8084102
desert,desert_042.jpg,81.53125,1533.462495
desert,desert_043.jpg,167.4490509,57.72312878
desert,desert_044.jpg,125.2351685,701.9068682
desert,desert_045.jpg,179.9807281,1595.216892
desert,desert_046.jpg,164.1856842,272.201478
desert,desert_047.jpg,164.0139771,1522.681854
desert,desert_048.jpg,193.532608,44.16316518
desert,desert_049.jpg,184.7120972,197.1928289
desert,desert_050.jpg,136.4858398,637.2846658
desert,desert_051.jpg,216.4721069,16.38857458
desert,desert_052.jpg,124.2927094,298.1945178
desert,desert_053.jpg,171.0261078,1401.902033
desert,desert_054.jpg,174.2393494,191.3949259
desert,desert_055.jpg,192.1071777,44.63948413
desert,desert_056.jpg,165.1708832,220.5381008
desert,desert_057.jpg,166.6074677,162.6900366
desert,desert_058.jpg,170.5445404,260.8028994
desert,desert_059.jpg,208.1414795,266.1929472
desert,desert_060.jpg,161.7285309,159.482158
desert,desert_061.jpg,186.4158783,418.3773221
desert,desert_062.jpg,141.4615784,1209.29902
desert,desert_063.jpg,183.721344,214.0050551
desert,desert_064.jpg,183.1055756,65.95360428
desert,desert_065.jpg,128.0117493,288.0751939
desert,desert_066.jpg,155.989151,358.8494773
desert,desert_067.jpg,103.196106,994.2322303
desert,desert_068.jpg,149.4256287,544.2684478
desert,desert_069.jpg,193.7431641,89.31799581
desert,desert_070.jpg,124.3431854,464.4929831
desert,desert_071.jpg,171.1896057,149.4795116
desert,desert_072.jpg,153.8842468,214.8049563
desert,desert_073.jpg,190.7583466,96.33507847
desert,desert_074.jpg,169.7700806,170.6072646
desert,desert_075.jpg,142.2450256,207.5214509
desert,desert_076.jpg,188.1832428,63.84024692
desert,desert_077.jpg,158.7682037,163.2395553
desert,desert_078.jpg,204.3063965,559.312962
desert,desert_079.jpg,146.1113129,297.2437076
desert,desert_080.jpg,169.7283173,69.36985451
desert,desert_081.jpg,155.4488525,109.1572074
desert,desert_082.jpg,162.7512054,138.7721008
desert,desert_083.jpg,176.1869659,107.5682383
desert,desert_084.jpg,128.5730896,472.162269
desert,desert_085.jpg,169.9454498,231.7658986
desert,desert_086.jpg,176.9191284,396.7905641
desert,desert_087.jpg,181.2229004,242.438722
desert,desert_088.jpg,193.6226196,277.6411647
desert,desert_089.jpg,160.192276,280.8814477
desert,desert_090.jpg,173.7657166,138.3591437
desert,desert_091.jpg,174.7610779,169.7259144
desert,desert_092.jpg,156.0184784,216.1121657
desert,desert_093.jpg,201.9382477,74.47085501
desert,desert_094.jpg,122.2049103,635.1268126
desert,desert_095.jpg,162.493866,564.2064244
desert,desert_096.jpg,156.7565765,656.8977337
desert,desert_097.jpg,117.3600464,542.6513015
desert,desert_098.jpg,172.5709381,1392.750746
desert,desert_099.jpg,202.8153992,89.39904177
desert,desert_100.jpg,175.6059723,1170.234319
desert,desert_101.jpg,167.7484436,671.1639877
desert,desert_102.jpg,175.1663513,198.2981504
desert,desert_103.jpg,174.8301392,47.39624524
desert,desert_104.jpg,121.9850922,1127.213717
desert,desert_105.jpg,165.1222992,1767.76912
desert,desert_106.jpg,176.3069611,231.5583233
desert,desert_107.jpg,189.5894928,466.0763422
desert,desert_108.jpg,145.7252197,481.6041113
desert,desert_109.jpg,173.4888458,90.4196523
desert,desert_110.jpg,152.0606995,322.1353141
desert,desert_111.jpg,180.5631256,104.314316
desert,desert_112.jpg,181.7365417,157.2169085
desert,desert_113.jpg,180.3990936,386.6411438
desert,desert_114.jpg,128.7884521,230.2033083
desert,desert_115.jpg,141.4559631,241.7770682
desert,desert_116.jpg,117.936264,280.2805782
desert,desert_117.jpg,202.2158661,72.68932019
desert,desert_118.jpg,101.3912201,1059.4986
desert,desert_119.jpg,161.0959625,195.9075033
desert,desert_120.jpg,132.2189026,658.7449148
desert,desert_121.jpg,175.4378052,210.3150369
desert,desert_122.jpg,116.384552,410.5162941
desert,desert_123.jpg,193.9187012,63.67763381
desert,desert_124.jpg,127.7807922,680.8751118
desert,desert_125.jpg,109.4031982,1337.174604
desert,desert_126.jpg,125.9179077,343.5315162
desert,desert_127.jpg,158.6561279,2705.893546
desert,desert_128.jpg,174.4787292,104.9045825
desert,desert_129.jpg,171.6840057,146.6863562
desert,desert_130.jpg,153.5088654,300.4729744
desert,desert_131.jpg,179.1524353,619.7480555
desert,desert_132.jpg,154.8614502,72.93058452
desert,desert_133.jpg,146.6340485,344.5054374
desert,desert_134.jpg,129.8055725,130.7503434
desert,desert_135.jpg,120.1824493,741.4006564
desert,desert_136.jpg,160.3960419,164.3524455
desert,desert_137.jpg,110.3855896,853.937465
desert,desert_138.jpg,122.2261353,514.0182962
desert,desert_139.jpg,159.0288544,180.8901883
desert,desert_140.jpg,166.6321259,1027.590124
desert,desert_141.jpg,179.4088745,50.61189657
desert,desert_142.jpg,187.926712,159.9766589
desert,desert_143.jpg,162.0078125,521.99398
desert,desert_144.jpg,186.9234314,1355.622131
desert,desert_145.jpg,164.5626678,1950.421487
desert,desert_146.jpg,112.9669342,1269.430584
desert,desert_147.jpg,177.7007599,115.8402156
desert,desert_148.jpg,166.5998688,471.1753983
desert,desert_149.jpg,182.1135101,255.9058308
desert,desert_150.jpg,127.8122406,294.168247
desert,desert_151.jpg,160.5741425,875.5985978
desert,desert_152.jpg,129.0094757,1594.546302
desert,desert_153.jpg,165.9482117,267.0231958
desert,desert_154.jpg,169.7025452,341.6628518
desert,desert_155.jpg,112.9687042,1502.263891
desert,desert_156.jpg,127.4947968,269.8522734
desert,desert_157.jpg,162.704895,1298.173854
desert,desert_158.jpg,141.4821472,432.8430665
desert,desert_159.jpg,184.7702942,1095.585298
desert,desert_160.jpg,150.4171906,131.3130977
desert,desert_161.jpg,107.7246094,1170.275449
desert,desert_162.jpg,139.8115997,152.5297289
desert,desert_163.jpg,165.8775177,403.9796711
desert,desert_164.jpg,91.14567566,245.4429777
desert,desert_165.jpg,125.5474701,531.7208712
desert,desert_166.jpg,143.7865906,126.0261646
desert,desert_167.jpg,195.315567,1099.816348
desert,desert_168.jpg,172.2268066,118.1456832
desert,desert_169.jpg,166.3286285,2336.142781
desert,desert_170.jpg,172.4566956,20.29780802
desert,desert_171.jpg,150.9571991,99.80976596
desert,desert_172.jpg,174.7064972,81.56694386
desert,desert_173.jpg,121.3319244,167.7977681
desert,desert_174.jpg,196.3747406,77.85061115
desert,desert_175.jpg,158.9029388,128.1441565
desert,desert_176.jpg,176.3630676,33.70895182
desert,desert_177.jpg,163.2322845,1321.259853
desert,desert_178.jpg,143.8125763,89.5186984
desert,desert_179.jpg,207.4324341,669.2432857
desert,desert_180.jpg,130.2358551,953.17306
desert,desert_181.jpg,103.9183807,895.9744355
desert,desert_182.jpg,174.9239197,625.9949418
desert,desert_183.jpg,156.7313232,163.9284292
desert,desert_184.jpg,176.727066,119.7233584
desert,desert_185.jpg,181.0011749,364.6780081
desert,desert_186.jpg,120.776062,421.496949
desert,desert_187.jpg,182.1547852,758.382629
desert,desert_188.jpg,161.2042999,109.7031386
desert,desert_189.jpg,187.4558411,22.70851489
desert,desert_190.jpg,171.7982178,1117.961136
desert,desert_191.jpg,133.8465576,174.3186133
desert,desert_192.jpg,156.072876,159.0691646
desert,desert_193.jpg,115.3990784,384.8389424
desert,desert_194.jpg,138.0772247,108.2130486
desert,desert_195.jpg,167.8986664,139.6944498
desert,desert_196.jpg,171.536499,521.112446
desert,desert_197.jpg,151.8480072,795.8271178
desert,desert_198.jpg,94.66366577,478.4008205
